,  0.0725,  0.7894,  0.1493,  0.0794,  0.0864, ,  0.0715,  0.0748,  0.0711,  0.0786,  0.0761, 
,  0.0722,  0.7907,  0.1538,  0.079,  0.0861, ,  0.0717,  0.0751,  0.0713,  0.0789,  0.0765, 
,  0.0724,  0.8135,  0.1599,  0.0792,  0.0861, ,  0.0715,  0.0749,  0.0709,  0.0787,  0.0766, 
,  0.0726,  0.8159,  0.168,  0.0795,  0.0864, ,  0.0715,  0.0747,  0.0709,  0.0786,  0.0762, 
,  0.0726,  0.8563,  0.178,  0.0797,  0.0865, ,  0.0716,  0.0752,  0.0711,  0.0786,  0.0764, 
,  0.0724,  0.8646,  0.1902,  0.0793,  0.0861, ,  0.0715,  0.0751,  0.0711,  0.0787,  0.0762, 
,  0.0724,  0.8663,  0.2073,  0.0794,  0.0862, ,  0.0715,  0.0749,  0.071,  0.0785,  0.0763, 
,  0.0724,  0.8857,  0.2232,  0.0794,  0.0861, ,  0.0714,  0.0749,  0.0709,  0.0785,  0.0763, 
,  0.0725,  0.9039,  0.2457,  0.0795,  0.0865, ,  0.0716,  0.075,  0.071,  0.0788,  0.0764, 
,  0.0722,  0.9187,  0.2731,  0.0793,  0.0861, ,  0.0714,  0.0747,  0.0709,  0.0787,  0.0763, 
,  0.0724,  0.941,  0.2986,  0.0794,  0.086, ,  0.0716,  0.0749,  0.0711,  0.0783,  0.0761, 
,  0.0722,  0.9425,  0.3042,  0.0793,  0.0863, ,  0.0716,  0.0747,  0.0713,  0.0791,  0.0768, 
,  0.0723,  0.9633,  0.3338,  0.0792,  0.0862, ,  0.0715,  0.0747,  0.0705,  0.0785,  0.0759, 
,  0.0721,  0.991,  0.3778,  0.079,  0.0861, ,  0.0716,  0.0745,  0.0705,  0.0786,  0.0762, 
,  0.072,  1.003,  0.4264,  0.0793,  0.0862, ,  0.0716,  0.0745,  0.0705,  0.0785,  0.0761, 
,  0.0718,  1.0375,  0.4827,  0.0791,  0.0861, ,  0.0713,  0.0743,  0.0703,  0.0783,  0.0762, 
,  0.0717,  1.0563,  0.5335,  0.0792,  0.0861, ,  0.0716,  0.0744,  0.0706,  0.079,  0.0766, 
,  0.0715,  1.0687,  0.5717,  0.079,  0.0859, ,  0.0713,  0.074,  0.07,  0.0785,  0.0761, 
,  0.0715,  1.1066,  0.6025,  0.0792,  0.0861, ,  0.0715,  0.0744,  0.0701,  0.0783,  0.076, 
,  0.0715,  1.1145,  0.6336,  0.0792,  0.0861, ,  0.0714,  0.0743,  0.0701,  0.0788,  0.0765, 
,  0.0718,  1.131,  0.6628,  0.0794,  0.0862, ,  0.0715,  0.0743,  0.0701,  0.0784,  0.0762, 
,  0.0714,  1.138,  0.6913,  0.0793,  0.0863, ,  0.0714,  0.0741,  0.0698,  0.0785,  0.0762, 
,  0.0715,  1.1888,  0.7175,  0.0794,  0.0859, ,  0.0717,  0.0744,  0.0702,  0.0787,  0.076, 
,  0.0714,  1.2067,  0.7411,  0.0792,  0.0862, ,  0.0714,  0.0741,  0.0699,  0.0786,  0.0763, 
,  0.0715,  1.2098,  0.8717,  0.0792,  0.0862, ,  0.0715,  0.0742,  0.0698,  0.0786,  0.0763, 
,  0.0712,  1.219,  0.886,  0.079,  0.0859, ,  0.0715,  0.0741,  0.0698,  0.0786,  0.0762, 
,  0.0714,  1.234,  0.8997,  0.079,  0.0858, ,  0.0713,  0.0737,  0.0693,  0.0781,  0.0759, 
,  0.0714,  1.2402,  0.9184,  0.0793,  0.0863, ,  0.0717,  0.074,  0.0698,  0.0787,  0.0762, 
,  0.0714,  1.2564,  0.953,  0.079,  0.086, ,  0.0715,  0.0739,  0.0696,  0.0786,  0.0763, 
,  0.0715,  1.2647,  0.969,  0.0793,  0.0863, ,  0.0717,  0.0739,  0.0699,  0.0786,  0.0762, 
,  0.0715,  1.2784,  0.9959,  0.0793,  0.0862, ,  0.0714,  0.074,  0.07,  0.0788,  0.0764, 
,  0.0712,  1.282,  1.0154,  0.0792,  0.0862, ,  0.0715,  0.0736,  0.0697,  0.0789,  0.0766, 
,  0.0713,  1.3018,  1.0242,  0.0792,  0.0861, ,  0.0715,  0.0739,  0.0698,  0.0787,  0.0765, 
,  0.0713,  1.3096,  1.0551,  0.0792,  0.0861, ,  0.0714,  0.0736,  0.0696,  0.0788,  0.0764, 
,  0.0713,  1.3121,  1.0746,  0.0789,  0.0858, ,  0.0713,  0.0735,  0.0695,  0.0784,  0.076, 
,  0.0715,  1.3076,  1.0824,  0.0793,  0.0863, ,  0.0714,  0.0738,  0.0697,  0.0789,  0.0764, 
,  0.0713,  1.3046,  1.1011,  0.079,  0.086, ,  0.0713,  0.0736,  0.0694,  0.0786,  0.0763, 
,  0.0714,  1.2861,  1.1121,  0.0792,  0.086, ,  0.0713,  0.0739,  0.0696,  0.0784,  0.076, 
,  0.0712,  1.2892,  1.1121,  0.0792,  0.0861, ,  0.0714,  0.0734,  0.0696,  0.0787,  0.0763, 
,  0.0713,  1.2954,  1.132,  0.0789,  0.0859, ,  0.0715,  0.0736,  0.0696,  0.0785,  0.0763, 
,  0.0712,  1.2908,  1.1414,  0.0794,  0.0861, ,  0.0715,  0.0738,  0.0699,  0.0788,  0.0764, 
,  0.0714,  1.2999,  1.1527,  0.0795,  0.0864, ,  0.0714,  0.0739,  0.0699,  0.079,  0.0766, 
,  0.0714,  1.2872,  1.1594,  0.079,  0.086, ,  0.0715,  0.0734,  0.0694,  0.0786,  0.0762, 
,  0.0714,  1.2856,  1.1837,  0.0793,  0.0861, ,  0.0714,  0.0735,  0.0697,  0.0788,  0.0764, 
,  0.0712,  1.2658,  1.1845,  0.079,  0.086, ,  0.0712,  0.0733,  0.0692,  0.0785,  0.0763, 
,  0.0713,  1.2737,  1.1885,  0.079,  0.0861, ,  0.0714,  0.0736,  0.0696,  0.0788,  0.0764, 
,  0.0714,  1.27,  1.1924,  0.079,  0.0859, ,  0.0714,  0.0733,  0.0693,  0.0786,  0.0762, 
,  0.0713,  1.2642,  1.2125,  0.0792,  0.0862, ,  0.0718,  0.0737,  0.0697,  0.0788,  0.0765, 
,  0.0714,  1.2725,  1.2153,  0.0792,  0.0861, ,  0.0713,  0.0733,  0.0691,  0.0782,  0.076, 
,  0.0714,  1.2668,  1.2327,  0.0793,  0.0862, ,  0.0716,  0.0735,  0.0695,  0.0787,  0.0763, 
,  0.0712,  1.2544,  1.2351,  0.0789,  0.086, ,  0.0714,  0.0733,  0.0693,  0.0785,  0.0762, 
,  0.0717,  1.2658,  1.2366,  0.0792,  0.086, ,  0.0715,  0.0734,  0.0693,  0.0783,  0.0758, 
,  0.0716,  1.2728,  1.25,  0.0793,  0.0863, ,  0.0716,  0.0736,  0.0695,  0.0788,  0.0765, 
,  0.0716,  1.257,  1.2594,  0.079,  0.0861, ,  0.0714,  0.0734,  0.0694,  0.0785,  0.0762, 
,  0.072,  1.258,  1.2665,  0.0789,  0.0857, ,  0.0713,  0.0732,  0.069,  0.0782,  0.076, 
,  0.0702,  1.2648,  1.2533,  0.079,  0.086, ,  0.0713,  0.073,  0.0691,  0.0784,  0.076, 
,  0.0717,  1.2607,  1.2592,  0.0792,  0.0861, ,  0.0714,  0.0732,  0.0693,  0.0787,  0.0764, 
,  0.0719,  1.262,  1.2617,  0.0789,  0.0861, ,  0.0717,  0.0736,  0.0697,  0.0789,  0.0765, 
,  0.072,  1.2412,  1.2629,  0.079,  0.086, ,  0.0714,  0.0731,  0.0689,  0.0782,  0.076, 
,  0.0718,  1.4617,  1.2756,  0.0792,  0.0861, ,  0.0716,  0.0738,  0.0694,  0.0787,  0.0763, 
,  0.0716,  1.4496,  1.3957,  0.0789,  0.0858, ,  0.0714,  0.0725,  0.0683,  0.0783,  0.0758, 
,  0.0717,  1.4511,  1.5114,  0.079,  0.086, ,  0.0714,  0.0727,  0.0697,  0.0782,  0.076, 
,  0.0718,  1.4487,  1.5228,  0.0789,  0.0859, ,  0.0714,  0.0739,  0.0684,  0.0786,  0.0761, 
,  0.0715,  1.3762,  1.56,  0.0788,  0.0859, ,  0.0713,  0.0738,  0.0696,  0.0785,  0.0761, 
,  0.0719,  1.4733,  1.6011,  0.0791,  0.0861, ,  0.0716,  0.0717,  0.0693,  0.0786,  0.0763, 
,  0.0718,  1.5712,  1.5073,  0.0789,  0.0858, ,  0.0715,  0.0735,  0.0671,  0.0788,  0.0763, 
,  0.0716,  1.6003,  1.2503,  0.079,  0.086, ,  0.0715,  0.0731,  0.07,  0.0785,  0.0762, 
,  0.0719,  1.38,  1.1965,  0.0791,  0.0857, ,  0.0714,  0.0738,  0.0698,  0.0783,  0.076, 
,  0.0719,  1.2801,  1.1822,  0.0789,  0.0859, ,  0.0714,  0.0726,  0.0693,  0.0785,  0.076, 
,  0.0717,  1.5329,  1.2095,  0.0791,  0.0859, ,  0.0713,  0.0737,  0.0699,  0.0785,  0.0761, 
,  0.0712,  1.5044,  1.1023,  0.0789,  0.0857, ,  0.0714,  0.074,  0.0692,  0.0786,  0.0761, 
,  0.0712,  1.5418,  1.2312,  0.0791,  0.0859, ,  0.0714,  0.0739,  0.07,  0.0784,  0.0763, 
,  0.0711,  1.2632,  1.1778,  0.0791,  0.0861, ,  0.0715,  0.0734,  0.0698,  0.0785,  0.0763, 
,  0.0713,  1.4994,  1.2458,  0.0789,  0.086, ,  0.0714,  0.0739,  0.0699,  0.0786,  0.0763, 
,  0.0712,  1.276,  1.1218,  0.0788,  0.086, ,  0.0714,  0.0736,  0.0695,  0.0784,  0.0759, 
,  0.0711,  1.2967,  1.2109,  0.079,  0.0861, ,  0.0713,  0.0732,  0.0689,  0.0785,  0.0764, 
,  0.0712,  1.4803,  1.4747,  0.0791,  0.086, ,  0.0715,  0.0737,  0.0702,  0.0784,  0.0764, 
,  0.0713,  1.4989,  1.3283,  0.079,  0.086, ,  0.0715,  0.073,  0.0685,  0.0782,  0.0758, 
,  0.0712,  1.4794,  1.4918,  0.0789,  0.0858, ,  0.0713,  0.073,  0.0697,  0.0783,  0.0759, 
,  0.0713,  1.4797,  1.494,  0.079,  0.086, ,  0.0712,  0.0732,  0.0696,  0.0782,  0.0762, 
,  0.0712,  1.4419,  1.3292,  0.0793,  0.0861, ,  0.0715,  0.0731,  0.0689,  0.0785,  0.0763, 
,  0.0712,  1.4429,  1.4543,  0.0788,  0.086, ,  0.0715,  0.0734,  0.0701,  0.0786,  0.0762, 
,  0.0711,  1.4655,  1.4514,  0.0789,  0.086, ,  0.0714,  0.0723,  0.0688,  0.0787,  0.0762, 
,  0.0712,  1.407,  1.4804,  0.0793,  0.0863, ,  0.0713,  0.0733,  0.0701,  0.0788,  0.0765, 
,  0.0713,  1.4117,  1.172,  0.0792,  0.086, ,  0.0714,  0.0734,  0.0693,  0.0784,  0.0761, 
,  0.0713,  1.388,  1.4254,  0.079,  0.0859, ,  0.0713,  0.0739,  0.0675,  0.0782,  0.0758, 
,  0.0712,  1.4977,  1.4685,  0.0789,  0.0859, ,  0.0711,  0.0736,  0.0693,  0.0782,  0.0757, 
,  0.0712,  1.4428,  1.4339,  0.0787,  0.0858, ,  0.0713,  0.0736,  0.07,  0.0783,  0.076, 
,  0.0711,  1.4804,  1.4768,  0.0786,  0.0857, ,  0.0712,  0.072,  0.0697,  0.0781,  0.0758, 
,  0.0713,  1.4539,  1.4434,  0.079,  0.086, ,  0.0714,  0.0737,  0.0693,  0.0787,  0.0763, 
,  0.0713,  1.4485,  1.4538,  0.079,  0.0861, ,  0.0714,  0.0736,  0.0686,  0.0783,  0.0761, 
,  0.0713,  1.3691,  1.4188,  0.079,  0.0859, ,  0.0713,  0.0736,  0.0699,  0.0783,  0.076, 
,  0.0712,  1.4587,  1.4132,  0.0791,  0.086, ,  0.0712,  0.0727,  0.0701,  0.0786,  0.0763, 
,  0.0712,  1.6178,  1.4489,  0.0788,  0.0861, ,  0.0714,  0.0729,  0.0687,  0.0784,  0.0763, 
,  0.0713,  1.3743,  1.4125,  0.0792,  0.086, ,  0.0715,  0.074,  0.07,  0.0782,  0.0759, 
,  0.0712,  1.5513,  1.4306,  0.0791,  0.086, ,  0.0714,  0.0732,  0.0703,  0.0787,  0.0763, 
,  0.0716,  1.4154,  1.4096,  0.079,  0.0859, ,  0.0714,  0.0725,  0.0682,  0.0781,  0.0758, 
,  0.0714,  1.4598,  1.3597,  0.0791,  0.086, ,  0.0715,  0.0742,  0.0699,  0.0786,  0.0762, 
,  0.0713,  1.5266,  1.3606,  0.0786,  0.0857, ,  0.0712,  0.074,  0.0697,  0.0782,  0.076, 
,  0.0711,  1.468,  1.2062,  0.079,  0.0859, ,  0.0712,  0.0734,  0.0686,  0.0781,  0.076, 
,  0.0712,  1.3717,  1.3908,  0.079,  0.0859, ,  0.0713,  0.0735,  0.0695,  0.0784,  0.0762, 
,  0.0714,  1.3525,  1.3938,  0.079,  0.0859, ,  0.0714,  0.0735,  0.0676,  0.078,  0.0759, 
,  0.0713,  1.3772,  1.2955,  0.0789,  0.0858, ,  0.0713,  0.0733,  0.0698,  0.0785,  0.0763, 
,  0.0714,  1.3639,  1.385,  0.0786,  0.0857, ,  0.0715,  0.0733,  0.0682,  0.0783,  0.0761, 
,  0.0715,  1.3417,  1.2814,  0.0788,  0.0857, ,  0.0715,  0.0737,  0.0698,  0.0783,  0.0759, 
,  0.0714,  1.3905,  1.3702,  0.0789,  0.0858, ,  0.0712,  0.0733,  0.0686,  0.078,  0.0757, 
,  0.0716,  1.3735,  1.3364,  0.079,  0.0861, ,  0.0714,  0.0736,  0.0693,  0.0784,  0.076, 
,  0.0715,  1.3738,  1.2909,  0.0792,  0.0859, ,  0.0716,  0.0738,  0.07,  0.0784,  0.0759, 
,  0.0716,  1.3337,  1.3129,  0.0788,  0.0857, ,  0.0713,  0.0735,  0.0693,  0.078,  0.0758, 
,  0.0714,  1.5216,  1.3041,  0.0789,  0.0857, ,  0.0714,  0.0736,  0.0694,  0.0781,  0.0759, 
,  0.0717,  1.5244,  1.2033,  0.0791,  0.086, ,  0.0713,  0.0722,  0.07,  0.0784,  0.0761, 
,  0.0715,  1.3476,  1.1732,  0.0788,  0.0856, ,  0.0715,  0.0739,  0.07,  0.0783,  0.076, 
,  0.0716,  1.5303,  1.073,  0.0789,  0.0858, ,  0.0716,  0.0718,  0.0692,  0.0782,  0.0761, 
,  0.0717,  1.3414,  1.2106,  0.0791,  0.0859, ,  0.0715,  0.0743,  0.07,  0.0785,  0.0764, 
,  0.0715,  1.5294,  1.2319,  0.0789,  0.0858, ,  0.0713,  0.072,  0.069,  0.0783,  0.0762, 
,  0.0715,  1.3709,  1.2524,  0.0789,  0.086, ,  0.0713,  0.0737,  0.0682,  0.0785,  0.0761, 
,  0.0717,  1.3528,  1.2171,  0.0789,  0.086, ,  0.0714,  0.0742,  0.069,  0.0781,  0.076, 
,  0.0718,  1.3635,  1.1831,  0.079,  0.0859, ,  0.0713,  0.0741,  0.0689,  0.0783,  0.0758, 
,  0.0716,  1.3853,  1.1636,  0.0789,  0.0858, ,  0.0714,  0.0739,  0.0692,  0.0785,  0.0763, 
,  0.0717,  1.3575,  1.0397,  0.0791,  0.0859, ,  0.0714,  0.0742,  0.0698,  0.0782,  0.0758, 
,  0.0718,  1.3527,  1.2376,  0.0791,  0.086, ,  0.0714,  0.0741,  0.0683,  0.0784,  0.0759, 
,  0.0718,  1.3715,  1.1048,  0.0789,  0.0861, ,  0.0712,  0.0739,  0.0688,  0.0785,  0.0762, 
,  0.0718,  1.4695,  1.0695,  0.0787,  0.0856, ,  0.0712,  0.0741,  0.0688,  0.0781,  0.0756, 
,  0.0718,  1.3805,  0.9694,  0.0789,  0.0858, ,  0.0714,  0.0741,  0.0701,  0.0784,  0.0761, 
,  0.0719,  1.3717,  1.2344,  0.0789,  0.0859, ,  0.0715,  0.0741,  0.068,  0.0784,  0.0762, 
,  0.0718,  1.3255,  1.0641,  0.0788,  0.0856, ,  0.0711,  0.074,  0.0692,  0.0779,  0.0757, 
,  0.0718,  1.3334,  1.0793,  0.0789,  0.0858, ,  0.0714,  0.0743,  0.0695,  0.0784,  0.076, 
,  0.0718,  1.3358,  1.1024,  0.0789,  0.0858, ,  0.0712,  0.0741,  0.0692,  0.0782,  0.0758, 
,  0.0718,  1.5377,  1.1227,  0.0788,  0.0858, ,  0.0712,  0.0733,  0.0686,  0.0782,  0.0759, 
,  0.0717,  1.3171,  1.0306,  0.0789,  0.0859, ,  0.0715,  0.0742,  0.0691,  0.0781,  0.0759, 
,  0.072,  1.355,  1.0186,  0.079,  0.086, ,  0.0714,  0.0743,  0.0692,  0.0784,  0.0761, 
,  0.072,  1.3059,  0.967,  0.079,  0.0861, ,  0.0713,  0.0743,  0.0698,  0.0783,  0.076, 
,  0.0721,  1.3469,  0.9374,  0.079,  0.086, ,  0.0716,  0.0744,  0.0701,  0.0786,  0.0764, 
,  0.0719,  1.3302,  0.9954,  0.0789,  0.0857, ,  0.0714,  0.0741,  0.0688,  0.0781,  0.0758, 
,  0.072,  1.338,  1.0202,  0.0789,  0.086, ,  0.0713,  0.0743,  0.0676,  0.0785,  0.0762, 
,  0.0718,  1.4153,  0.9609,  0.079,  0.086, ,  0.0716,  0.0742,  0.0693,  0.0786,  0.0762, 
,  0.0719,  1.3031,  0.8816,  0.0791,  0.0859, ,  0.0714,  0.0744,  0.0702,  0.0785,  0.0761, 
,  0.0719,  1.3064,  0.9435,  0.0789,  0.0858, ,  0.0714,  0.0747,  0.069,  0.078,  0.0756, 
,  0.072,  1.2978,  0.9596,  0.079,  0.0858, ,  0.0714,  0.0746,  0.0694,  0.0782,  0.0759, 
,  0.0719,  1.3416,  0.9142,  0.0791,  0.0859, ,  0.0713,  0.0745,  0.0692,  0.0782,  0.076, 
,  0.072,  1.2976,  0.9269,  0.0789,  0.0859, ,  0.0712,  0.0742,  0.068,  0.078,  0.0758, 
,  0.0719,  1.341,  1.322,  0.0792,  0.0861, ,  0.0714,  0.0748,  0.0698,  0.0784,  0.076, 
,  0.0717,  1.325,  0.8173,  0.0788,  0.0858, ,  0.0713,  0.0744,  0.0691,  0.0782,  0.0761, 
,  0.0719,  1.3061,  1.1195,  0.0789,  0.0859, ,  0.0712,  0.0745,  0.0682,  0.0782,  0.076, 
,  0.0719,  1.3526,  0.7924,  0.0789,  0.0858, ,  0.0714,  0.0744,  0.0692,  0.0781,  0.0759, 
,  0.0721,  1.3551,  1.3009,  0.0791,  0.0861, ,  0.0717,  0.0749,  0.07,  0.0786,  0.0764, 
,  0.0719,  1.3551,  1.1264,  0.0792,  0.0861, ,  0.0714,  0.0745,  0.0683,  0.0782,  0.0759, 
,  0.072,  1.3219,  0.7811,  0.0789,  0.0859, ,  0.0714,  0.0743,  0.0699,  0.0783,  0.0762, 
,  0.072,  1.3001,  0.7834,  0.079,  0.0859, ,  0.0714,  0.0749,  0.0703,  0.0785,  0.0763, 
,  0.0719,  1.2972,  0.7359,  0.079,  0.0859, ,  0.0714,  0.0746,  0.0695,  0.0786,  0.0764, 
,  0.072,  1.295,  0.7261,  0.0788,  0.0858, ,  0.0714,  0.0747,  0.0693,  0.0784,  0.0761, 
,  0.0721,  1.3444,  0.7285,  0.079,  0.0857, ,  0.0714,  0.0745,  0.0698,  0.0781,  0.0761, 
,  0.0719,  1.302,  0.7133,  0.0786,  0.0855, ,  0.0714,  0.0744,  0.0691,  0.0778,  0.0754, 
,  0.072,  1.3241,  1.2564,  0.0789,  0.086, ,  0.0714,  0.0749,  0.0699,  0.0783,  0.0761, 
,  0.0721,  1.3126,  0.685,  0.0789,  0.0858, ,  0.0716,  0.0748,  0.0696,  0.0783,  0.0761, 
,  0.072,  1.3122,  1.0872,  0.079,  0.0858, ,  0.0716,  0.0746,  0.0677,  0.0782,  0.076, 
,  0.0719,  1.35,  1.2394,  0.079,  0.0858, ,  0.0713,  0.0747,  0.0698,  0.0785,  0.0762, 
,  0.072,  1.3472,  0.713,  0.079,  0.086, ,  0.0717,  0.0749,  0.0702,  0.0785,  0.0762, 
,  0.0717,  1.3255,  1.2246,  0.0788,  0.0857, ,  0.0711,  0.0744,  0.0695,  0.0782,  0.076, 
,  0.0719,  1.3069,  1.0715,  0.0788,  0.0858, ,  0.0714,  0.0747,  0.0673,  0.0783,  0.076, 
,  0.072,  1.3397,  0.6481,  0.079,  0.0858, ,  0.0711,  0.0744,  0.0698,  0.0782,  0.0758, 
,  0.072,  1.3331,  1.2084,  0.0792,  0.0861, ,  0.0714,  0.0747,  0.0696,  0.0783,  0.076, 
,  0.072,  1.3303,  1.1196,  0.0788,  0.0857, ,  0.0714,  0.0747,  0.069,  0.0781,  0.076, 
,  0.0719,  1.3379,  1.0957,  0.0789,  0.0859, ,  0.0714,  0.0748,  0.0703,  0.0784,  0.0762, 
,  0.0721,  1.2936,  1.1705,  0.079,  0.0859, ,  0.0715,  0.0748,  0.0696,  0.078,  0.0759, 
,  0.072,  1.3296,  0.5546,  0.0791,  0.086, ,  0.0715,  0.0748,  0.0702,  0.0783,  0.0761, 
,  0.0721,  1.2865,  0.5896,  0.0791,  0.0862, ,  0.0716,  0.0748,  0.0699,  0.0784,  0.0762, 
,  0.0719,  1.3423,  0.5867,  0.079,  0.0859, ,  0.0715,  0.0749,  0.0702,  0.0783,  0.0761, 
,  0.0718,  1.3632,  0.5718,  0.079,  0.0859, ,  0.0715,  0.0747,  0.0704,  0.0785,  0.0764, 
,  0.0719,  1.3352,  0.5528,  0.0789,  0.0857, ,  0.0715,  0.0749,  0.0703,  0.0784,  0.0762, 
