0.121,  0.071,  0.0689,  0.0696,  0.0696,  0.0739, 
0.1078,  0.0707,  0.0688,  0.0698,  0.0706,  0.0732, 
0.1091,  0.0714,  0.0687,  0.0697,  0.0706,  0.0724, 
0.1101,  0.0708,  0.0685,  0.0692,  0.0693,  0.0731, 
0.1125,  0.0711,  0.069,  0.0695,  0.0699,  0.0725, 
0.1127,  0.0703,  0.0684,  0.0691,  0.069,  0.0739, 
0.1143,  0.0709,  0.0687,  0.0693,  0.0697,  0.0753, 
0.1155,  0.0707,  0.0682,  0.0694,  0.0706,  0.0747, 
0.1167,  0.0705,  0.0685,  0.0694,  0.0699,  0.0729, 
0.1177,  0.0709,  0.0685,  0.0691,  0.0701,  0.0758, 
0.1189,  0.0711,  0.0689,  0.0701,  0.0706,  0.0737, 
0.1198,  0.0709,  0.0686,  0.0693,  0.0699,  0.0761, 
0.1203,  0.0707,  0.0691,  0.0699,  0.0696,  0.0739, 
0.1203,  0.0709,  0.0683,  0.0696,  0.0705,  0.0741, 
0.1207,  0.0708,  0.0682,  0.0696,  0.0711,  0.0759, 
0.121,  0.071,  0.0683,  0.0693,  0.0707,  0.076, 
0.1208,  0.0704,  0.0681,  0.069,  0.07,  0.0756, 
0.1212,  0.0706,  0.0686,  0.0692,  0.0697,  0.0757, 
0.1213,  0.0707,  0.0687,  0.0693,  0.0696,  0.0755, 
0.1213,  0.0704,  0.0688,  0.0697,  0.0694,  0.0751, 
0.1211,  0.0703,  0.0686,  0.0692,  0.0691,  0.0746, 
0.1213,  0.0705,  0.0687,  0.0694,  0.0691,  0.0745, 
0.1213,  0.0706,  0.069,  0.0695,  0.0692,  0.0743, 
0.1212,  0.0703,  0.0687,  0.0694,  0.069,  0.0742, 
0.1217,  0.0709,  0.0693,  0.0698,  0.0694,  0.0743, 
0.1213,  0.0704,  0.0687,  0.0694,  0.0693,  0.0744, 
0.1217,  0.0707,  0.069,  0.07,  0.0698,  0.0749, 
0.1217,  0.0708,  0.0689,  0.0697,  0.0696,  0.0746, 
0.1216,  0.0708,  0.0689,  0.0698,  0.0698,  0.0749, 
0.1216,  0.0707,  0.0689,  0.0698,  0.07,  0.075, 
0.1217,  0.0709,  0.0692,  0.0701,  0.0701,  0.0752, 
0.1219,  0.071,  0.0692,  0.07,  0.0698,  0.075, 
0.1215,  0.0705,  0.0689,  0.0696,  0.0695,  0.0745, 
0.1215,  0.0705,  0.0689,  0.0697,  0.0696,  0.0749, 
0.1212,  0.0704,  0.0687,  0.0693,  0.0689,  0.0742, 
0.1214,  0.0705,  0.0691,  0.0697,  0.0695,  0.0746, 
0.1218,  0.0705,  0.069,  0.0697,  0.0693,  0.0747, 
0.1213,  0.0704,  0.0688,  0.0694,  0.0692,  0.0745, 
0.1217,  0.0708,  0.0692,  0.0699,  0.0696,  0.0749, 
0.122,  0.0709,  0.069,  0.07,  0.0704,  0.0758, 
0.122,  0.0708,  0.0689,  0.0699,  0.0702,  0.0755, 
0.1216,  0.0707,  0.069,  0.0697,  0.0698,  0.0754, 
0.1215,  0.0705,  0.0689,  0.0695,  0.0693,  0.0746, 
0.1217,  0.0706,  0.069,  0.0697,  0.0695,  0.0749, 
0.1215,  0.0704,  0.0689,  0.0696,  0.0696,  0.0751, 
0.1218,  0.0708,  0.0691,  0.0698,  0.0698,  0.075, 
0.1217,  0.0706,  0.0691,  0.0697,  0.0697,  0.0754, 
0.122,  0.0708,  0.0692,  0.0699,  0.0697,  0.075, 
0.1213,  0.0703,  0.0688,  0.0696,  0.0693,  0.0749, 
0.1218,  0.0707,  0.0692,  0.0699,  0.0699,  0.0751, 
0.1215,  0.0709,  0.0693,  0.0699,  0.0701,  0.0755, 
0.1218,  0.0706,  0.069,  0.0694,  0.0699,  0.0754, 
0.1215,  0.0706,  0.069,  0.0696,  0.0699,  0.0752, 
0.1217,  0.0707,  0.0694,  0.0698,  0.0702,  0.0759, 
0.1214,  0.0704,  0.0688,  0.0694,  0.0696,  0.0752, 
0.1219,  0.071,  0.0693,  0.0698,  0.0701,  0.0759, 
0.1217,  0.0704,  0.0689,  0.0695,  0.0696,  0.0749, 
0.1221,  0.0706,  0.0694,  0.0702,  0.0701,  0.0758, 
0.1223,  0.0708,  0.0692,  0.0698,  0.0698,  0.0753, 
0.1226,  0.071,  0.0697,  0.0702,  0.07,  0.0755, 
0.1221,  0.0704,  0.0691,  0.0696,  0.0693,  0.075, 
0.1221,  0.0704,  0.0691,  0.0693,  0.0696,  0.075, 
0.1224,  0.0707,  0.0689,  0.0697,  0.0694,  0.075, 
0.1226,  0.0708,  0.0694,  0.07,  0.0698,  0.0752, 
0.123,  0.071,  0.0694,  0.0703,  0.0703,  0.0758, 
0.1228,  0.0707,  0.0692,  0.0701,  0.0705,  0.076, 
0.1231,  0.0711,  0.0692,  0.0702,  0.0705,  0.0759, 
0.1233,  0.0707,  0.0688,  0.0699,  0.0707,  0.0763, 
0.1235,  0.0711,  0.0692,  0.0704,  0.071,  0.0766, 
0.1233,  0.0709,  0.069,  0.0702,  0.071,  0.0767, 
0.123,  0.0705,  0.0691,  0.07,  0.0704,  0.0761, 
0.123,  0.0706,  0.0691,  0.0699,  0.0703,  0.076, 
0.1231,  0.071,  0.0692,  0.0702,  0.0705,  0.0765, 
0.1238,  0.0712,  0.0695,  0.0705,  0.0706,  0.0763, 
0.1235,  0.0709,  0.0693,  0.0702,  0.0706,  0.0761, 
0.1234,  0.0707,  0.0693,  0.0701,  0.0702,  0.076, 
0.1234,  0.0711,  0.0698,  0.0705,  0.0703,  0.0757, 
0.1235,  0.0711,  0.0696,  0.0701,  0.0703,  0.076, 
0.1233,  0.0707,  0.0695,  0.0702,  0.0705,  0.0762, 
0.1233,  0.0706,  0.0692,  0.07,  0.0699,  0.0757, 
0.1236,  0.0712,  0.07,  0.0706,  0.0706,  0.0762, 
0.1232,  0.0703,  0.0691,  0.0697,  0.0698,  0.0755, 
0.1237,  0.0709,  0.0694,  0.0702,  0.0703,  0.0758, 
0.124,  0.0707,  0.0687,  0.0699,  0.0711,  0.0766, 
0.124,  0.0707,  0.0688,  0.0699,  0.0712,  0.077, 
0.1247,  0.0712,  0.0694,  0.0703,  0.0717,  0.0774, 
0.1241,  0.0712,  0.0693,  0.0704,  0.0711,  0.077, 
0.1237,  0.0707,  0.0692,  0.07,  0.0701,  0.0758, 
0.1233,  0.0703,  0.0691,  0.0698,  0.0698,  0.0756, 
0.1237,  0.0708,  0.0694,  0.0701,  0.07,  0.0756, 
0.1237,  0.0708,  0.0694,  0.0699,  0.0702,  0.0761, 
0.1234,  0.0707,  0.0693,  0.0698,  0.0701,  0.0758, 
0.1236,  0.0705,  0.0691,  0.0699,  0.0704,  0.0759, 
0.123,  0.0706,  0.0687,  0.0697,  0.0709,  0.0769, 
0.1231,  0.0713,  0.069,  0.0703,  0.0722,  0.0781, 
0.1229,  0.071,  0.0687,  0.0699,  0.0719,  0.0778, 
0.1226,  0.071,  0.0691,  0.0702,  0.0717,  0.077, 
0.1228,  0.0712,  0.0694,  0.0705,  0.072,  0.0775, 
0.1234,  0.0713,  0.0692,  0.0704,  0.0723,  0.078, 
0.123,  0.0708,  0.0685,  0.0698,  0.0718,  0.0777, 
0.1234,  0.0713,  0.0691,  0.0703,  0.0721,  0.0778, 
0.123,  0.0711,  0.0688,  0.0701,  0.0716,  0.0774, 
0.1236,  0.0715,  0.0691,  0.0704,  0.0724,  0.0778, 
0.1238,  0.0709,  0.0689,  0.0699,  0.0716,  0.0778, 
0.1238,  0.0706,  0.0688,  0.0697,  0.0709,  0.0772, 
0.1243,  0.071,  0.0694,  0.07,  0.0711,  0.0772, 
0.1244,  0.0707,  0.0696,  0.0703,  0.0704,  0.0763, 
0.1245,  0.0707,  0.0694,  0.0702,  0.0703,  0.0761, 
0.1248,  0.071,  0.0698,  0.0706,  0.0705,  0.0765, 
0.1247,  0.0705,  0.0688,  0.07,  0.0708,  0.0767, 
0.1254,  0.071,  0.0693,  0.0702,  0.0714,  0.0776, 
0.1251,  0.0708,  0.069,  0.0701,  0.0714,  0.0776, 
0.1254,  0.0708,  0.0692,  0.07,  0.0713,  0.0772, 
0.1257,  0.0711,  0.0695,  0.0704,  0.0716,  0.0775, 
0.1257,  0.0709,  0.0692,  0.0702,  0.0714,  0.0772, 
0.1257,  0.0709,  0.0691,  0.07,  0.0713,  0.0772, 
0.1255,  0.0706,  0.069,  0.0697,  0.0711,  0.077, 
0.1256,  0.0707,  0.0691,  0.0698,  0.0712,  0.0769, 
0.1253,  0.0706,  0.0692,  0.0698,  0.0712,  0.077, 
0.1257,  0.0709,  0.0692,  0.07,  0.0713,  0.0769, 
0.1261,  0.0708,  0.0693,  0.0704,  0.0717,  0.0772, 
0.1263,  0.0706,  0.0691,  0.0702,  0.0711,  0.0767, 
0.1265,  0.0708,  0.0689,  0.0702,  0.0713,  0.0771, 
0.1264,  0.0708,  0.0691,  0.0704,  0.0714,  0.0772, 
0.127,  0.0709,  0.0691,  0.0706,  0.0715,  0.0778, 
0.1269,  0.0707,  0.069,  0.0702,  0.0711,  0.0773, 
0.1271,  0.0708,  0.069,  0.0702,  0.0714,  0.0774, 
0.1272,  0.071,  0.0692,  0.0707,  0.0719,  0.0778, 
0.127,  0.0707,  0.069,  0.0704,  0.0713,  0.0773, 
0.1269,  0.0706,  0.0691,  0.0703,  0.0715,  0.0774, 
0.1269,  0.0709,  0.0696,  0.0706,  0.0716,  0.0775, 
0.1265,  0.0705,  0.0689,  0.07,  0.0712,  0.0775, 
0.127,  0.0708,  0.0691,  0.0705,  0.0715,  0.0778, 
0.1275,  0.071,  0.0694,  0.0704,  0.0718,  0.0778, 
0.127,  0.0708,  0.0691,  0.0707,  0.0719,  0.0781, 
0.1272,  0.0707,  0.0692,  0.0705,  0.0717,  0.0779, 
0.1266,  0.0702,  0.0686,  0.0699,  0.0711,  0.0773, 
0.1274,  0.0707,  0.069,  0.0705,  0.0719,  0.0777, 
0.1276,  0.0708,  0.069,  0.0702,  0.0717,  0.0776, 
0.1277,  0.0705,  0.0693,  0.0706,  0.0713,  0.0775, 
0.1274,  0.0704,  0.069,  0.0703,  0.0715,  0.0774, 
0.1285,  0.0713,  0.0693,  0.0706,  0.0712,  0.0777, 
0.1285,  0.0716,  0.0696,  0.0709,  0.0713,  0.078, 
0.128,  0.0708,  0.0689,  0.0702,  0.0709,  0.0774, 
0.1283,  0.0711,  0.0694,  0.0706,  0.0719,  0.0778, 
0.1274,  0.0711,  0.0691,  0.0702,  0.0711,  0.078, 
0.1267,  0.071,  0.0693,  0.0704,  0.0711,  0.0774, 
0.1266,  0.071,  0.0692,  0.0707,  0.0712,  0.0773, 
0.1267,  0.0711,  0.0695,  0.0704,  0.0715,  0.0775, 
0.1271,  0.071,  0.0688,  0.0703,  0.0712,  0.0775, 
0.128,  0.0715,  0.0695,  0.0709,  0.0717,  0.0782, 
0.1274,  0.0711,  0.0692,  0.0707,  0.0716,  0.078, 
0.1274,  0.0711,  0.0689,  0.0701,  0.0714,  0.0778, 
0.1281,  0.071,  0.0695,  0.0706,  0.0712,  0.078, 
0.1281,  0.0712,  0.0693,  0.0709,  0.0711,  0.0782, 
0.1281,  0.0709,  0.0688,  0.0706,  0.071,  0.0777, 
0.1286,  0.071,  0.0693,  0.0704,  0.0714,  0.0776, 
0.1291,  0.0713,  0.0696,  0.0707,  0.0718,  0.0776, 
0.1282,  0.0709,  0.0693,  0.0704,  0.0713,  0.0769, 
0.1277,  0.0711,  0.0695,  0.0706,  0.0709,  0.0772, 
0.1279,  0.0712,  0.0695,  0.0706,  0.0713,  0.0774, 
0.1277,  0.0714,  0.07,  0.0711,  0.0712,  0.0774, 
0.1275,  0.0709,  0.0696,  0.0707,  0.0708,  0.0775, 
0.1277,  0.0712,  0.0703,  0.0709,  0.071,  0.0775, 
0.1274,  0.0709,  0.0696,  0.0707,  0.0708,  0.0771, 
0.1276,  0.071,  0.0698,  0.0708,  0.0708,  0.0776, 
0.1278,  0.0713,  0.07,  0.0709,  0.0708,  0.0775, 
0.1276,  0.071,  0.0698,  0.0707,  0.0707,  0.0774, 
0.1278,  0.0713,  0.0699,  0.0708,  0.071,  0.0775, 
0.1273,  0.0711,  0.0698,  0.0707,  0.0708,  0.0776, 
0.1274,  0.0711,  0.0698,  0.0708,  0.0706,  0.0773, 
0.1272,  0.0708,  0.0695,  0.0707,  0.0707,  0.0773, 
0.1276,  0.0711,  0.0699,  0.0708,  0.0708,  0.0775, 
